Ref ID,Reference,Propellant type,Test #,Mass (kg),Measurement Distance (m),Burn time (sec),Peak flux (cal/cm^2/s),Av. flux (cal/cm^2/s),Notes,Drum diameter (cm),Type
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A3,10,3,4.3,1.124910437,0.562455219,Ave heat flux is estimated from the peak heat flux/25,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A3,10,2,4.3,1.151182231,0.575591115,Ave heat flux is estimated from the peak heat flux/30,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A3,10,1,4.3,2.039646525,1.019823262,Ave heat flux is estimated from the peak heat flux/39,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A4,90.9,9,5.7,0.554096011,0.277048006,Ave heat flux is estimated from the peak heat flux/9,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A4,90.9,6,5.7,1.540482446,0.770241223,Ave heat flux is estimated from the peak heat flux/17,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A4,90.9,3,5.7,2.467160258,1.233580129,Ave heat flux is estimated from the peak heat flux/28,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A5,909.1,18,7.6,1.120133747,0.560066874,Ave heat flux is estimated from the peak heat flux/3,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A5,909.1,12,7.6,1.566754239,0.78337712,Ave heat flux is estimated from the peak heat flux/7,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB1,A5,909.1,6,7.6,2.548363984,1.274181992,Ave heat flux is estimated from the peak heat flux/19,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B1,0.1,1.2,2.4,0.176737521,0.08836876,Ave heat flux is estimated from the peak heat flux/35,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B1,0.1,0.8,2.4,0.28898973,0.144494865,Ave heat flux is estimated from the peak heat flux/42,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B1,0.1,0.4,2.4,0.86696919,0.433484595,Ave heat flux is estimated from the peak heat flux/2,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B2,1,1.2,3.2,0.752328636,0.376164318,Ave heat flux is estimated from the peak heat flux/38,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B2,1,0.8,3.2,1.423453547,0.711726773,Ave heat flux is estimated from the peak heat flux/45,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B2,1,0.4,3.2,1.891569143,0.945784571,Ave heat flux is estimated from the peak heat flux/2,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B3,10,3,4.3,1.244327681,0.62216384,Ave heat flux is estimated from the peak heat flux/26,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B3,10,2,4.3,1.64556962,0.82278481,Ave heat flux is estimated from the peak heat flux/31,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B3,10,1,4.3,2.572247433,1.286123716,Ave heat flux is estimated from the peak heat flux/40,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B4,136.4,9,6,0.976833055,0.488416527,Ave heat flux is estimated from the peak heat flux/10,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B4,136.4,6,6,2.584189157,1.292094578,Ave heat flux is estimated from the peak heat flux/18,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B4,136.4,3,6,3.79508001,1.897540005,Ave heat flux is estimated from the peak heat flux/29,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B5,954.5,18,7.7,1.45450203,0.727251015,Ave heat flux is estimated from the peak heat flux/4,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B5,954.5,12,7.7,1.760210174,0.880105087,Ave heat flux is estimated from the peak heat flux/8,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",SB2,B5,954.5,6,7.7,3.742536422,1.871268211,Ave heat flux is estimated from the peak heat flux/20,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C1,15.9,3,4.6,1.440171961,0.72008598,Ave heat flux is estimated from the peak heat flux/27,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C1,15.9,2,4.6,4.234535467,2.117267733,Ave heat flux is estimated from the peak heat flux/32,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C1,15.9,1,4.6,4.513971818,2.256985909,Ave heat flux is estimated from the peak heat flux/41,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C2,15.9,6,4.6,0.909959398,0.454979699,Ave heat flux is estimated from the peak heat flux/14,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C2,15.9,4,4.6,2.612849295,1.306424648,Ave heat flux is estimated from the peak heat flux/21,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C2,15.9,2,4.6,4.915213757,2.457606878,Ave heat flux is estimated from the peak heat flux/33,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C3,47.7,8,5.2,1.311201337,0.655600669,Ave heat flux is estimated from the peak heat flux/11,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C3,47.7,6,5.2,2.285646047,1.142823024,Ave heat flux is estimated from the peak heat flux/16,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C3,47.7,4,5.2,2.827800334,1.413900167,Ave heat flux is estimated from the peak heat flux/23,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C4,525,20,7.1,1.105803678,0.552901839,Ave heat flux is estimated from the peak heat flux/2,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C4,525,16,7.1,2.631956054,1.315978027,Ave heat flux is estimated from the peak heat flux/5,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB1,C4,525,8,7.1,5.201815142,2.600907571,Ave heat flux is estimated from the peak heat flux/13,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D1,27.3,6,4.9,1.227609267,0.613804633,Ave heat flux is estimated from the peak heat flux/15,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D1,27.3,4,4.9,3.310246,1.655123,Ave heat flux is estimated from the peak heat flux/22,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D1,27.3,2,4.9,5.433484595,2.716742298,Ave heat flux is estimated from the peak heat flux/34,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D2,190.9,12,6.3,1.141628851,0.570814426,Ave heat flux is estimated from the peak heat flux/6,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D2,190.9,8,6.3,2.584189157,1.292094578,Ave heat flux is estimated from the peak heat flux/12,,? Burn (Test Data)
MSIAC 6,"Paquet et al., ""Modeling Propellant Fires Radiant Heat Flux"", JEM 2018",DB2,D2,190.9,4,6.3,3.749701457,1.874850728,Ave heat flux is estimated from the peak heat flux/24,,? Burn (Test Data)
MSIAC 7,"Lucotte, ""Measurement and prediction of heat flux in gun propellant fires"", Proceedings of the 20th DOD
Safety Seminar, 1982","""hunting powder""",1,15120,20,60,11.94172439,5.970862193,Only outline detailes provided in this report. Note that the peak flux is an estimate as the meter was engulfed. Ave heat flux is estimated from the peak heat flux/2,,? Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",di-tert-butyl peroxide,1,155,20,4,1.67,0.84,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",di-tert-butyl peroxide,2,155,30,4,0.79,0.39,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",di-tert-butyl peroxide,3,155,40,4,0.53,0.26,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,2,140,20,5.5,1.79,0.9,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,2,140,30,5.5,0.74,0.37,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,2,140,40,5.5,0.55,0.27,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,3,145,20,4.2,3.7,1.85,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,3,145,30,4.2,1.2,0.6,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
7,"Blankenhagel, et al., ""Thermal radiation assessment of fireballs using infrared camera"" Journal of Loss Prevention in the Process Industries",,3,145,40,4.2,0.81,0.41,Ave heat flux is estimated from the peak heat flux/2,,Confined Burn (Test Data)
8,"Williams and Dunne, ""Heat Flux Measurement from Bulk Magnesium/Teflon/Viton (MTV) Flare Composition Combustion"", Propellants, Explosives, and Pyrotechnics",MTV,1,0.2,2,,8.37,4.18,Ave heat flux is estimated from the peak heat flux/3,,Confined Burn (Test Data)
8,"Williams and Dunne, ""Heat Flux Measurement from Bulk Magnesium/Teflon/Viton (MTV) Flare Composition Combustion"", Propellants, Explosives, and Pyrotechnics",,1,0.2,4,,1.79,0.9,Ave heat flux is estimated from the peak heat flux/4,,Confined Burn (Test Data)
